Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNF,,,,0.420,0.850,1.300,1.760,2.280,2.850,3.500,4.270,5.410,6.740,8.160,9.910,11.460,12.390,13.320,14.250,15.520,16.950,18.430,19.960,21.530,23.150,24.820,26.540,28.300,30.110,31.970,33.880
DUNO_P,,,,0.420,0.850,1.300,1.760,2.280,2.850,3.500,4.270,5.410,6.740,8.160,9.910,11.460,12.390,13.320,14.250,15.520,16.950,18.430,19.960,21.530,23.150,24.820,26.540,28.300,30.110,31.970,33.880
DYCE_P,,,,0.360,0.720,1.110,1.510,1.970,2.470,3.050,3.760,4.710,5.820,6.990,8.460,9.700,10.360,11.010,11.670,12.620,13.710,14.840,15.990,17.180,18.410,19.660,20.950,22.280,23.640,25.030,26.460
EALI_6,,,,0.050,0.090,0.150,0.210,0.310,0.430,0.590,0.820,1.110,1.470,1.810,2.270,2.570,2.540,2.520,2.500,2.610,2.760,2.900,3.050,3.190,3.340,3.480,3.620,3.760,3.900,4.040,4.180
EASO_1,271.290,272.920,275.290,276.310,277.320,278.570,279.810,282.020,284.700,288.330,293.380,299.760,307.530,315.050,325.210,331.720,331.260,330.790,330.330,332.670,335.920,339.160,342.360,345.550,348.710,351.840,354.950,358.040,361.100,364.140,367.160
ECCL,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
ECLA_1,117.330,118.040,119.060,120.080,121.090,122.340,123.590,125.790,128.470,132.100,137.160,143.540,151.310,158.820,168.990,175.500,175.030,174.570,174.100,176.440,179.700,182.930,186.140,189.320,192.480,195.620,198.730,201.810,204.880,207.920,210.930
EKIL,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
EKIS,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
ELGI_P,1.270,1.430,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590,1.590
ELLA_1,,,,0.060,0.130,0.210,0.280,0.420,0.590,0.820,1.130,1.530,2.020,2.490,3.120,3.530,3.500,3.470,3.440,3.590,3.790,3.990,4.190,4.390,4.590,4.790,4.980,5.170,5.360,5.550,5.740
ELST_1,,,,0.060,0.110,0.180,0.250,0.370,0.520,0.720,1.010,1.360,1.790,2.210,2.770,3.140,3.110,3.080,3.060,3.190,3.370,3.550,3.730,3.900,4.080,4.250,4.430,4.600,4.770,4.940,5.100
ENDE_1,56.300,56.640,57.130,57.640,58.140,58.770,59.390,60.490,61.830,63.650,66.180,69.360,73.250,77.010,82.090,85.350,85.110,84.880,84.650,85.820,87.450,89.060,90.660,92.260,93.840,95.400,96.960,98.500,100.040,101.550,103.060
EXET1,95.420,95.990,96.820,98.230,99.630,101.350,103.070,106.110,109.810,114.820,121.800,130.600,141.320,151.690,165.720,174.710,174.060,173.420,172.780,176.010,180.500,184.960,189.390,193.780,198.140,202.470,206.760,211.020,215.250,219.440,223.610
FASN_P,,,,0.050,0.100,0.160,0.220,0.280,0.360,0.440,0.540,0.680,0.840,1.010,1.220,1.390,1.490,1.580,1.680,1.810,1.970,2.130,2.300,2.470,2.640,2.830,3.010,3.200,3.400,3.600,3.800
FAUG_P,,,,0.150,0.290,0.450,0.610,0.800,1.000,1.240,1.520,1.910,2.360,2.830,3.430,3.930,4.190,4.460,4.720,5.110,5.550,6.010,6.470,6.960,7.450,7.960,8.480,9.020,9.570,10.130,10.710
FAWL_1,86.810,87.330,88.090,89.230,90.370,91.780,93.180,95.660,98.670,102.760,108.450,115.620,124.360,132.820,144.260,151.580,151.060,150.530,150.010,152.640,156.300,159.940,163.550,167.130,170.680,174.210,177.710,181.190,184.630,188.050,191.440
FECK_6,138.660,139.490,140.700,140.990,141.280,141.630,141.990,142.620,143.390,144.420,145.870,147.690,149.910,152.060,154.960,156.820,156.690,156.560,156.420,157.090,158.020,158.940,159.860,160.770,161.670,162.570,163.460,164.340,165.220,166.080,166.950
