Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FECK_6,82.970,93.870,98.070,105.620,108.840,112.380,114.970,116.260,112.490,110.570,110.800,111.910,112.050,111.120,108.020,103.500,98.150,92.960,88.420,83.690,79.670,76.130,73.720,71.750,70.860,70.680,72.130,75.070,79.760,86.450,94.020
FERRA2,15.550,17.890,18.710,20.340,21.460,22.780,24.030,25.210,26.320,27.330,27.930,28.290,28.400,28.370,27.980,27.560,26.600,25.630,24.960,24.410,23.930,23.540,23.320,23.230,23.300,23.530,23.980,24.700,25.730,27.120,28.820
FERRB1;FERRB_M,214.130,217.370,220.250,232.990,235.040,237.030,238.670,239.530,236.430,235.500,233.850,229.970,221.330,215.220,210.640,205.290,199.370,191.520,182.970,176.180,170.640,163.280,154.550,145.250,135.940,128.220,120.790,118.430,117.610,118.080,117.460
FETT_P;KINT_P,7.500,7.500,7.500,7.500,7.500,7.500,7.500,7.500,7.500,7.420,7.340,7.200,7.050,6.890,6.710,6.510,6.290,6.070,5.830,5.560,5.280,4.970,4.640,4.270,3.870,3.420,3.030,2.620,2.180,1.630,0.540
FIDF_1,177.700,200.770,208.230,223.620,233.270,244.480,254.390,263.700,272.090,278.530,281.980,282.550,281.230,278.760,271.530,262.510,250.650,239.440,228.920,218.420,208.490,199.550,191.940,185.200,179.500,175.040,173.680,174.700,178.560,184.750,186.580
FLEE_1;BRLE_1,134.810,168.340,179.730,202.790,216.050,231.280,244.430,256.120,263.950,271.580,277.610,281.390,282.380,282.060,274.940,265.420,252.530,240.610,229.700,219.150,209.760,202.240,196.840,193.260,191.880,193.160,197.790,206.550,219.990,238.950,261.610
FROD_1,207.880,218.180,171.170,175.770,183.800,192.740,202.180,211.660,188.260,197.700,206.750,209.030,211.060,213.590,216.630,219.910,222.390,224.720,226.650,227.690,227.850,226.820,224.510,222.520,220.990,219.380,217.710,215.770,213.850,211.670,208.360
GLLU,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,1.980,1.960,1.920,1.880,1.840,1.790,1.740,1.680,1.620,1.550,1.480,1.410,1.330,1.240,1.140,1.030,0.910,0.810,0.700,0.580,0.440,0.150
GLRO,2.000,2.040,2.090,2.140,2.220,2.310,2.420,2.530,2.640,2.750,2.840,2.930,2.980,3.020,3.080,3.190,3.210,3.190,3.250,3.340,3.430,3.500,3.560,3.620,3.680,3.740,3.790,3.840,3.890,3.940,4.000
GOVA,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.370,2.350,2.300,2.260,2.200,2.150,2.080,2.010,1.940,1.870,1.780,1.690,1.590,1.490,1.370,1.240,1.100,0.970,0.840,0.700,0.530,0.180
GREN_1,141.130,149.750,155.360,161.110,167.180,174.310,181.060,187.570,188.910,194.420,195.480,198.270,200.270,196.980,196.580,191.220,188.080,182.680,180.270,175.400,173.280,169.030,167.510,164.000,163.640,161.630,163.380,166.280,170.770,176.680,182.440
GRIW_1,166.950,195.060,204.170,223.080,234.830,248.450,260.450,271.790,282.190,290.610,295.400,296.810,295.940,293.810,285.870,275.650,262.660,250.450,238.790,227.080,216.090,206.370,198.200,191.100,185.340,181.200,180.620,182.990,189.210,198.810,205.540
GRMO,11.380,11.260,11.150,11.030,10.930,10.810,10.670,10.530,10.370,10.200,9.770,9.360,8.960,8.560,8.170,7.810,7.250,6.740,6.250,5.790,5.380,5.010,4.690,4.430,4.220,4.030,3.860,3.730,3.620,3.500,3.390
HACK_1;HACK_6,11.960,11.450,11.450,11.180,10.520,9.710,8.840,7.680,5.300,3.500,2.900,2.840,2.790,2.720,2.650,2.580,2.490,2.400,2.310,2.210,2.100,1.970,1.850,1.700,1.550,1.370,1.220,1.070,0.900,0.690,0.260
HAMHC1,27.360,28.240,29.080,29.930,30.840,31.770,32.730,33.660,34.600,35.560,36.410,37.260,37.990,38.710,39.420,40.240,40.730,41.160,41.640,42.040,42.340,42.600,42.830,43.010,43.170,43.300,43.410,43.490,43.580,43.670,43.760
HARK_1;HUTT_1;RRIG,112.550,123.550,129.060,137.380,143.370,149.880,155.900,161.490,165.820,170.030,173.880,177.130,179.590,181.620,181.990,181.900,180.530,179.320,178.600,178.010,177.570,177.930,178.810,180.070,181.820,184.620,188.410,193.180,199.670,207.440,215.310
HAWP_6,4.000,3.960,3.920,3.880,3.840,3.800,3.750,3.700,3.650,3.590,3.440,3.290,3.150,3.010,2.880,2.740,2.550,2.370,2.200,2.040,1.890,1.760,1.650,1.560,1.480,1.420,1.360,1.310,1.270,1.230,1.190
HEYS_1;HEYS1;ORMO,10.660,10.580,10.500,10.420,10.340,10.250,10.150,10.050,9.930,9.790,9.460,9.110,8.770,8.430,8.100,7.770,7.300,6.850,6.420,6.010,5.610,5.250,4.910,4.610,4.320,4.040,3.800,3.570,3.350,3.100,2.660
HURS_1,21.510,21.250,21.250,21.120,20.790,20.380,19.950,19.370,18.180,17.120,16.650,16.330,16.000,15.640,15.240,14.800,14.300,13.800,13.260,12.670,12.030,11.340,10.600,9.780,8.880,7.880,7.020,6.120,5.170,3.960,1.490
INDQ1,78.740,78.000,78.440,78.730,78.320,77.330,76.150,73.930,67.360,62.760,62.090,61.110,59.990,58.970,58.030,57.170,56.420,55.680,54.780,53.630,52.230,50.720,49.240,47.840,46.530,45.140,43.850,42.450,40.990,39.250,36.120
IROA1,109.170,108.740,109.120,107.630,107.610,107.470,103.010,102.620,101.030,95.840,94.910,93.460,86.380,84.410,74.540,73.170,54.600,52.450,50.090,48.250,46.730,44.570,41.910,39.030,36.020,33.360,30.700,29.360,28.280,27.310,25.560
IRONB1,13.960,15.670,16.260,17.450,18.260,19.230,20.150,21.010,21.820,22.560,22.940,23.160,23.170,23.090,22.750,22.400,21.600,20.800,20.230,19.770,19.370,19.030,18.830,18.730,18.750,18.910,19.220,19.730,20.480,21.490,22.720
IVER_1;IVER_6,115.230,117.700,119.380,124.490,128.370,132.230,136.060,139.870,143.610,147.280,149.660,147.910,144.960,143.080,141.710,140.590,139.350,137.790,135.730,133.900,131.930,129.710,127.110,124.710,122.400,120.710,118.880,118.080,117.710,117.410,116.320
KAIM,5.050,5.040,5.030,5.020,5.000,4.990,4.980,4.960,4.950,4.890,4.800,4.690,4.570,4.450,4.320,4.180,4.010,3.840,3.660,3.480,3.290,3.090,2.890,2.670,2.440,2.190,1.970,1.750,1.510,1.210,0.640
KEAD_1,135.600,158.380,167.650,184.060,196.220,210.350,222.890,234.750,240.070,249.750,252.550,255.740,256.710,250.770,244.910,232.210,221.500,208.620,199.850,188.480,181.030,172.230,168.290,162.990,162.550,161.330,165.820,173.560,185.170,201.400,221.240
