Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DRAX_1,123.897,119.832,115.579,113.059,111.795,112.124,113.182,115.740,117.724,120.393,122.877,126.142,130.996,136.506,138.933,141.083,144.214,146.982,149.326,150.240,150.858,152.121,153.256,154.425,154.454,154.038,154.384,154.640,154.815,154.616
DRCR,19.484,18.905,18.408,18.232,18.285,18.788,19.324,20.151,20.899,21.767,23.039,24.193,25.632,27.188,28.171,29.598,30.954,32.130,33.179,33.630,34.815,35.522,36.158,36.816,36.825,36.931,37.156,37.338,37.517,37.510
DRUM,61.686,59.052,57.719,57.540,58.351,60.814,63.485,67.182,70.642,74.390,80.294,85.396,91.384,97.745,102.269,108.927,115.224,120.630,125.493,127.482,133.152,136.399,139.281,142.232,141.902,142.032,142.921,143.636,144.369,144.197
DUBE_P,0.060,0.057,0.055,0.053,0.052,0.051,0.050,0.051,0.052,0.052,0.052,0.053,0.055,0.058,0.060,0.059,0.060,0.060,0.061,0.062,0.062,0.062,0.062,0.062,0.063,0.064,0.064,0.064,0.064,0.063
DUDH_P,39.439,38.737,38.036,38.009,38.442,39.738,41.175,43.238,45.136,47.276,50.273,53.054,56.479,60.165,62.571,65.762,69.046,71.900,74.445,75.543,78.171,79.883,81.439,83.072,83.145,83.281,83.875,84.366,84.856,84.913
DUGR_P,5.409,5.259,5.124,5.088,5.132,5.283,5.446,5.697,5.936,6.218,6.601,7.018,7.511,8.019,8.355,8.718,9.060,9.353,9.604,9.739,9.991,10.136,10.249,10.328,10.297,10.295,10.278,10.245,10.201,10.112
DUMF,63.181,61.101,59.326,58.599,58.659,59.857,61.340,63.733,65.899,68.463,71.928,75.408,79.774,84.466,87.320,90.706,94.338,97.480,100.245,101.452,104.124,105.894,107.463,109.006,108.919,108.888,109.280,109.541,109.770,109.529
DUNB,20.893,20.439,20.107,20.152,20.495,21.385,22.333,23.659,24.924,26.326,28.425,30.427,32.754,35.171,36.852,38.891,40.843,42.519,43.989,44.659,46.059,46.951,47.714,48.404,48.255,48.120,48.206,48.220,48.207,47.952
DUNF,33.176,32.016,31.310,31.214,31.627,32.935,34.281,36.184,37.969,39.935,42.965,45.686,48.896,52.287,54.646,57.941,61.033,63.692,66.061,67.077,69.733,71.280,72.636,73.982,73.825,73.872,74.228,74.486,74.737,74.558
DUNO_P,10.617,10.375,10.145,10.100,10.189,10.547,10.902,11.430,11.919,12.482,13.306,14.082,15.022,16.016,16.670,17.536,18.345,19.047,19.662,19.944,20.600,20.995,21.341,21.675,21.658,21.688,21.772,21.826,21.875,21.814
