Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,26.133,26.005,25.845,25.829,25.620,25.381,25.156,24.964,24.788,24.756,24.676,24.708,24.788,24.916,25.060,25.300,25.636,25.925,26.229,26.630,27.030,27.558,28.054,28.583,29.095,29.512,29.928,30.216,30.361,30.456
DUNB,9.613,9.565,9.507,9.501,9.424,9.336,9.253,9.183,9.118,9.106,9.077,9.088,9.118,9.165,9.218,9.306,9.430,9.536,9.648,9.795,9.942,10.137,10.319,10.514,10.702,10.855,11.009,11.115,11.168,11.203
DUNF,12.387,12.326,12.250,12.242,12.144,12.030,11.924,11.833,11.749,11.734,11.696,11.711,11.749,11.810,11.878,11.992,12.151,12.288,12.432,12.622,12.812,13.062,13.297,13.548,13.791,13.988,14.185,14.322,14.390,14.436
DUNO_P,5.103,5.078,5.047,5.043,5.003,4.956,4.912,4.875,4.840,4.834,4.818,4.825,4.840,4.865,4.893,4.940,5.006,5.062,5.122,5.200,5.278,5.381,5.478,5.581,5.681,5.763,5.844,5.900,5.928,5.947
DYCE_P,13.327,13.261,13.180,13.172,13.065,12.943,12.829,12.731,12.641,12.624,12.584,12.600,12.641,12.706,12.780,12.902,13.074,13.221,13.376,13.580,13.784,14.054,14.307,14.576,14.837,15.050,15.262,15.409,15.483,15.532
EALI_6,58.854,58.544,58.191,58.158,57.691,57.155,56.650,56.222,55.830,55.763,55.587,55.665,55.855,56.149,56.483,57.035,57.803,58.467,59.162,60.078,60.994,62.199,63.332,64.541,65.713,66.663,67.621,68.284,68.625,68.856
EASO_1,57.530,57.227,56.881,56.849,56.392,55.868,55.375,54.957,54.573,54.508,54.336,54.412,54.597,54.885,55.212,55.751,56.502,57.151,57.830,58.726,59.621,60.799,61.906,63.088,64.234,65.162,66.099,66.747,67.080,67.306
ECCL,9.758,9.710,9.650,9.644,9.566,9.477,9.393,9.321,9.256,9.244,9.214,9.226,9.256,9.303,9.357,9.447,9.572,9.680,9.794,9.943,10.093,10.290,10.475,10.673,10.864,11.019,11.175,11.282,11.336,11.372
ECLA_1,98.532,98.013,97.421,97.367,96.584,95.687,94.842,94.126,93.469,93.357,93.062,93.192,93.510,94.003,94.562,95.485,96.772,97.883,99.047,100.581,102.114,104.132,106.028,108.052,110.014,111.605,113.209,114.319,114.889,115.276
EERH,30.742,30.592,30.403,30.384,30.139,29.857,29.593,29.367,29.160,29.122,29.028,29.066,29.160,29.311,29.480,29.763,30.158,30.497,30.855,31.326,31.797,32.419,33.003,33.624,34.227,34.717,35.207,35.546,35.715,35.828
EKIL,19.126,19.033,18.915,18.904,18.751,18.575,18.411,18.271,18.142,18.118,18.060,18.083,18.142,18.236,18.341,18.517,18.763,18.974,19.197,19.490,19.783,20.169,20.533,20.919,21.294,21.599,21.904,22.115,22.220,22.291
EKIS,10.259,10.209,10.146,10.140,10.058,9.964,9.876,9.800,9.731,9.718,9.687,9.700,9.731,9.781,9.838,9.932,10.064,10.177,10.297,10.454,10.611,10.819,11.013,11.221,11.422,11.585,11.749,11.862,11.919,11.956
ELDE,10.866,10.812,10.746,10.739,10.653,10.553,10.459,10.380,10.306,10.293,10.260,10.273,10.306,10.360,10.419,10.519,10.659,10.779,10.906,11.072,11.238,11.458,11.665,11.884,12.097,12.270,12.443,12.563,12.623,12.663
ELGI_P,20.505,20.404,20.279,20.266,20.103,19.914,19.738,19.588,19.449,19.424,19.361,19.387,19.449,19.550,19.663,19.851,20.115,20.341,20.580,20.894,21.208,21.623,22.012,22.427,22.829,23.156,23.482,23.709,23.822,23.897
ELLA_1,87.976,87.513,86.984,86.936,86.237,85.435,84.681,84.042,83.455,83.355,83.092,83.208,83.492,83.932,84.431,85.256,86.405,87.396,88.435,89.805,91.174,92.976,94.669,96.476,98.228,99.648,101.080,102.071,102.580,102.926
