Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUGR_P,0.000,0.000,0.000,0.060,0.110,0.170,0.240,0.320,0.410,0.570,0.720,0.890,1.070,1.300,1.490,1.680,1.780,1.890,2.040,2.160,2.340,2.520,2.700,2.890,3.090,3.290,3.500,3.710,3.930,4.150
DUMF,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
DUNB,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
DUNF,0.000,0.000,0.000,0.420,0.860,1.310,1.820,2.370,3.000,4.200,5.340,6.660,8.070,9.820,11.370,12.870,13.830,14.790,16.100,17.200,18.690,20.220,21.810,23.440,25.130,26.860,28.630,30.460,32.330,34.250
DUNO_P,0.000,0.000,0.000,0.420,0.860,1.310,1.820,2.370,3.000,4.200,5.340,6.660,8.070,9.820,11.370,12.870,13.830,14.790,16.100,17.200,18.690,20.220,21.810,23.440,25.130,26.860,28.630,30.460,32.330,34.250
DYCE_P,0.300,0.330,0.350,0.710,1.090,1.470,1.920,2.410,2.980,4.040,4.980,6.090,7.260,8.720,9.970,11.150,11.820,12.500,13.480,14.270,15.400,16.570,17.770,19.000,20.270,21.570,22.900,24.270,25.670,27.100
EALI_6,0.000,0.000,0.000,0.050,0.100,0.160,0.260,0.380,0.550,0.770,1.060,1.410,1.750,2.220,2.510,2.750,2.730,2.710,2.810,2.830,2.980,3.130,3.270,3.410,3.560,3.700,3.840,3.980,4.110,4.250
EASO_1,264.020,266.370,269.760,270.780,272.030,273.280,275.500,278.190,281.830,286.650,293.030,300.800,308.320,318.490,325.080,330.280,329.800,329.320,331.650,332.090,335.320,338.520,341.700,344.850,347.980,351.080,354.160,357.220,360.250,363.260
ECCL,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
ECLA_1,109.090,110.060,111.460,112.480,113.740,114.990,117.200,119.890,123.530,128.350,134.730,142.510,150.030,160.200,166.780,171.990,171.510,171.030,173.350,173.790,177.020,180.220,183.400,186.550,189.680,192.790,195.870,198.920,201.960,204.970
EERH,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EKIL,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
EKIS,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
ELDE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELGI_P,1.270,1.410,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480,1.480
ELLA_1,0.000,0.000,0.000,0.060,0.140,0.220,0.360,0.530,0.750,1.060,1.450,1.940,2.410,3.050,3.460,3.780,3.750,3.720,3.870,3.900,4.100,4.300,4.500,4.690,4.890,5.080,5.280,5.470,5.660,5.840
